Instance,Model,Solved
TA,./results/models/TA/2-2/TA-2-2-625-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-705-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-635-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-575-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-850-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-780-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-75-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-665-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-700-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-690-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-770-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-695-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-620-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-90-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-745-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-95-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-110-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-670-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-115-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-840-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-125-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-685-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-5-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-80-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-855-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-805-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-650-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-775-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-675-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-640-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-755-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-760-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-785-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-715-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-765-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-720-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-710-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-85-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-725-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-800-partial.pth,34
TA,./results/models/TA/2-2/TA-2-2-100-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-135-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-160-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-155-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-165-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-655-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-845-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-660-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-735-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-140-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-130-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-680-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-175-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-170-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-820-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-740-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-145-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-830-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-105-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-810-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-750-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-65-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-120-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-825-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-150-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-815-partial.pth,35
TA,./results/models/TA/2-2/TA-2-2-1960-partial.pth,36
TA,./results/models/TA/2-2/TA-2-2-35-partial.pth,36
TA,./results/models/TA/2-2/TA-2-2-885-partial.pth,36
TA,./results/models/TA/2-2/TA-2-2-1925-partial.pth,36
TA,./results/models/TA/2-2/TA-2-2-900-partial.pth,36
TA,./results/models/TA/2-2/TA-2-2-10-partial.pth,36
TA,./results/models/TA/2-2/TA-2-2-70-partial.pth,36
TA,./results/models/TA/2-2/TA-2-2-910-partial.pth,36
TA,./results/models/TA/2-2/TA-2-2-1930-partial.pth,36
TA,./results/models/TA/2-2/TA-2-2-895-partial.pth,36
TA,./results/models/TA/2-2/TA-2-2-890-partial.pth,36
TA,./results/models/TA/2-2/TA-2-2-905-partial.pth,36
TA,./results/models/TA/2-2/TA-2-2-980-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1100-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1915-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-985-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1095-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1105-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1870-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1065-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1320-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-25-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1135-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1360-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1910-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1265-partial.pth,37
TA,./results/models/TA/2-2/TA-2-2-1060-partial.pth,37
