Instance,Model,Solved
DP,./results/models/DP/ERL/DP-2-2-2670-partial.pth,41
DP,./results/models/DP/ERL/DP-2-2-2595-partial.pth,41
DP,./results/models/DP/ERL/DP-2-2-2240-partial.pth,41
DP,./results/models/DP/ERL/DP-2-2-2620-partial.pth,41
DP,./results/models/DP/ERL/DP-2-2-2805-partial.pth,41
DP,./results/models/DP/ERL/DP-2-2-2680-partial.pth,41
DP,./results/models/DP/ERL/DP-2-2-2645-partial.pth,41
DP,./results/models/DP/ERL/DP-2-2-2170-partial.pth,41
DP,./results/models/DP/ERL/DP-2-2-2530-partial.pth,41
DP,./results/models/DP/ERL/DP-2-2-3575-partial.pth,42
DP,./results/models/DP/ERL/DP-2-2-320-partial.pth,43
DP,./results/models/DP/ERL/DP-2-2-7895-partial.pth,44
DP,./results/models/DP/ERL/DP-2-2-2685-partial.pth,44
DP,./results/models/DP/ERL/DP-2-2-6535-partial.pth,45
DP,./results/models/DP/ERL/DP-2-2-9645-partial.pth,45
DP,./results/models/DP/ERL/DP-2-2-8060-partial.pth,45
DP,./results/models/DP/ERL/DP-2-2-8170-partial.pth,46
DP,./results/models/DP/ERL/DP-2-2-9315-partial.pth,46
DP,./results/models/DP/ERL/DP-2-2-8885-partial.pth,46
DP,./results/models/DP/ERL/DP-2-2-8010-partial.pth,46
DP,./results/models/DP/ERL/DP-2-2-2815-partial.pth,46
DP,./results/models/DP/ERL/DP-2-2-8425-partial.pth,46
DP,./results/models/DP/ERL/DP-2-2-5240-partial.pth,46
DP,./results/models/DP/ERL/DP-2-2-7940-partial.pth,46
DP,./results/models/DP/ERL/DP-2-2-330-partial.pth,46
DP,./results/models/DP/ERL/DP-2-2-7105-partial.pth,46
DP,./results/models/DP/ERL/DP-2-2-9230-partial.pth,46
DP,./results/models/DP/ERL/DP-2-2-8280-partial.pth,47
DP,./results/models/DP/ERL/DP-2-2-9150-partial.pth,47
DP,./results/models/DP/ERL/DP-2-2-3375-partial.pth,47
DP,./results/models/DP/ERL/DP-2-2-6355-partial.pth,47
DP,./results/models/DP/ERL/DP-2-2-3920-partial.pth,47
DP,./results/models/DP/ERL/DP-2-2-7325-partial.pth,47
DP,./results/models/DP/ERL/DP-2-2-9515-partial.pth,47
DP,./results/models/DP/ERL/DP-2-2-3880-partial.pth,47
DP,./results/models/DP/ERL/DP-2-2-7270-partial.pth,47
DP,./results/models/DP/ERL/DP-2-2-3565-partial.pth,47
DP,./results/models/DP/ERL/DP-2-2-5910-partial.pth,47
DP,./results/models/DP/ERL/DP-2-2-9730-partial.pth,47
DP,./results/models/DP/ERL/DP-2-2-3975-partial.pth,47
DP,./results/models/DP/ERL/DP-2-2-9800-partial.pth,47
DP,./results/models/DP/ERL/DP-2-2-8100-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-3950-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-6135-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-9765-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-6600-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-9060-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-4515-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-5145-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-9810-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-4460-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-8735-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-6555-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-5710-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-4220-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-7340-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-5665-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-5185-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-8560-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-5730-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-10030-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-5075-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-5740-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-9355-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-7465-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-9615-partial.pth,48
DP,./results/models/DP/ERL/DP-2-2-5180-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-4490-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-9935-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-8050-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-9735-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-6275-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-5670-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-9725-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-8065-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-9500-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-9280-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-5780-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-5760-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-6580-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-8740-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-5865-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-3555-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-9045-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-6545-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-6220-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-8105-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-8090-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-5000-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-4485-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-9850-partial.pth,49
DP,./results/models/DP/ERL/DP-2-2-8205-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-9530-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-6660-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-6570-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-8680-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-7975-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-9470-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-3910-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-8490-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-5650-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-9170-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-8590-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-4215-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-8685-partial.pth,50
DP,./results/models/DP/ERL/DP-2-2-5545-partial.pth,50
