Instance,Model,Solved
TA,./results/models/TA/ERL/TA-2-2-2040-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-1960-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-3285-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-2775-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-1225-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-2025-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-1760-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-3235-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-3360-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-3270-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-2675-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-1730-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-2765-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-1005-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-1235-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-2980-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-2170-partial.pth,45
TA,./results/models/TA/ERL/TA-2-2-2120-partial.pth,45
