Instance,Model,Solved
DP,./results/models/DP/Adam-ERL/DP-2-2-2170-partial.pth,38
DP,./results/models/DP/Adam-ERL/DP-2-2-1390-partial.pth,38
DP,./results/models/DP/Adam-ERL/DP-2-2-1530-partial.pth,38
DP,./results/models/DP/Adam-ERL/DP-2-2-2685-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-3820-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-2615-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-2950-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-3050-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-2975-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-2315-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-3010-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-3365-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-240-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-3035-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-3810-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-2915-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-2965-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-3530-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-2760-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-3265-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-2255-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-3745-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-2125-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-275-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-2655-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-3250-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-2970-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-2700-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-4065-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-2680-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-270-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-2560-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-2555-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-3185-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-3110-partial.pth,39
DP,./results/models/DP/Adam-ERL/DP-2-2-3520-partial.pth,40
DP,./results/models/DP/Adam-ERL/DP-2-2-3795-partial.pth,40
DP,./results/models/DP/Adam-ERL/DP-2-2-2520-partial.pth,40
DP,./results/models/DP/Adam-ERL/DP-2-2-3330-partial.pth,40
DP,./results/models/DP/Adam-ERL/DP-2-2-3170-partial.pth,40
DP,./results/models/DP/Adam-ERL/DP-2-2-3445-partial.pth,41
DP,./results/models/DP/Adam-ERL/DP-2-2-3405-partial.pth,41
DP,./results/models/DP/Adam-ERL/DP-2-2-3505-partial.pth,41
DP,./results/models/DP/Adam-ERL/DP-2-2-3425-partial.pth,43
DP,./results/models/DP/Adam-ERL/DP-2-2-3415-partial.pth,44
DP,./results/models/DP/Adam-ERL/DP-2-2-790-partial.pth,45
DP,./results/models/DP/Adam-ERL/DP-2-2-5-partial.pth,45
DP,./results/models/DP/Adam-ERL/DP-2-2-3545-partial.pth,45
DP,./results/models/DP/Adam-ERL/DP-2-2-3725-partial.pth,45
DP,./results/models/DP/Adam-ERL/DP-2-2-845-partial.pth,46
DP,./results/models/DP/Adam-ERL/DP-2-2-970-partial.pth,46
DP,./results/models/DP/Adam-ERL/DP-2-2-980-partial.pth,46
DP,./results/models/DP/Adam-ERL/DP-2-2-835-partial.pth,47
DP,./results/models/DP/Adam-ERL/DP-2-2-910-partial.pth,48
DP,./results/models/DP/Adam-ERL/DP-2-2-4695-partial.pth,48
DP,./results/models/DP/Adam-ERL/DP-2-2-4815-partial.pth,48
DP,./results/models/DP/Adam-ERL/DP-2-2-4685-partial.pth,48
DP,./results/models/DP/Adam-ERL/DP-2-2-4705-partial.pth,48
DP,./results/models/DP/Adam-ERL/DP-2-2-4720-partial.pth,48
DP,./results/models/DP/Adam-ERL/DP-2-2-4680-partial.pth,48
DP,./results/models/DP/Adam-ERL/DP-2-2-5155-partial.pth,48
DP,./results/models/DP/Adam-ERL/DP-2-2-5855-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-700-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-945-partial.pth,49
DP,./results/models/DP/Adam-ERL/DP-2-2-815-partial.pth,49
