Instance,N,K,Transitions,States,Time(ms),Failed,Features Vectors
TL,4,3,558,417,4333.0,False,"{15736961, 29364226, 29364482, 32505988, 29364738, 54001796, 20447364, 32515080, 63181314, 59249154, 32514177, 37232769, 20456456, 54010888, 54009985, 32506000, 15728784, 63181058, 59248898, 25694466, 25694722, 58987010, 58855938, 63443458, 25432578, 63180866, 29364290, 63443010, 59248706, 25694274, 29364802, 63181378, 59249218}"
TL,4,4,166,149,600.0,False,"{15736961, 29364226, 29364482, 32505988, 63181314, 29364290, 29364738, 32515080, 37232769, 20447364, 54001796, 54010888, 32514177, 63180866, 59248706, 32506000, 15728784, 63181378}"
TL,2,2,12,11,10346.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,2,3,12,11,25.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,4,12,11,21.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,5,13,12,28.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,6,12,11,20.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,7,12,11,22.0,False,"{32514177, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 15728784}"
TL,2,8,12,11,25.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,9,12,11,26.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,2,10,12,11,26.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,2,11,12,11,21.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,12,12,11,23.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,13,12,11,22.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,14,12,11,21.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,15,12,11,20.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,3,2,44,39,147.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 29364738, 32515080, 63180866, 59248706, 32514177, 54001796, 12587074, 32506000, 15728784, 63181314}"
TL,3,3,264,211,1788.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 12587266, 63443458, 32515080, 29364738, 15736961, 37232769, 20447364, 54001796, 3678337, 54010888, 32506000, 15728784, 42471682, 63181058, 59248898, 63443202, 42471938, 63181314, 59249154, 12587522, 63180866, 29364290, 12587074, 59248706, 25694274, 42471490, 42209346}"
TL,3,4,63,55,185.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 29364738, 32515080, 12587522, 54001796, 42471938, 32506000, 63181058, 63181314, 29364290, 12587074, 63180866, 46403650, 25694274}"
TL,3,5,95,80,359.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 12587266, 29364738, 32515080, 54001796, 59249154, 8917506, 54009985, 20447364, 15736961, 20456456, 32506000, 15728784, 37232769, 63181058, 46403842, 12587522, 29364290, 42471490, 63180866, 63443010}"
TL,3,6,43,38,98.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 12587266, 29364802, 54010888, 32515080, 29364738, 63181058, 20447364, 32506000, 15728784, 42471938, 42472002}"
TL,3,7,53,46,136.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 12587266, 15736961, 32515080, 54001796, 42471938, 29364738, 32506000, 15728784, 63180866, 59248706, 29364290, 46403650, 12587074, 25694274}"
TL,3,8,104,91,453.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 29364738, 32515080, 12587522, 54001796, 37232769, 54010888, 53608580, 32506000, 59248898, 59249154, 63181314, 42078722, 29364290, 63180866, 42471490}"
TL,3,9,20,18,40.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 12587266, 59248706, 63180866, 32515080, 59249154, 15728784}"
TL,3,10,118,96,635.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 63181314, 59249154, 32515080, 12587522, 54001796, 15736961, 54010888, 54009985, 20456456, 37232769, 15728784, 32506000, 12587266, 63181058, 25694466, 29364738, 63180866, 46403650, 63443010, 63181378, 42472002, 29364802, 25694274}"
TL,3,11,39,36,90.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 12587266, 63180866, 32515080, 29364290, 29364738, 12587522, 54001796, 12587074, 15736961, 59248706, 32506000, 15728784}"
TL,3,12,79,63,227.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 12587266, 29364738, 32515080, 15736961, 63443202, 63181058, 54001796, 15728784, 32506000, 46403842, 12587522, 63443458, 59249154, 63181314, 42471938, 29364290, 59248706, 46403650, 63180866}"
TL,3,13,153,138,754.0,False,"{37232769, 29364226, 12587010, 32505988, 29364482, 12587266, 29364738, 32515080, 63181314, 12587522, 29888770, 54001796, 20447364, 15736961, 32506000, 63181058, 25694722, 42471938, 63180866, 42471490, 25694274}"
TL,3,14,134,106,492.0,False,"{37232769, 29364226, 12587010, 32505988, 29364482, 12587266, 29364738, 32515080, 63181314, 12587522, 54001796, 54009985, 20447364, 32506000, 63181058, 46403842, 59249154, 46404098, 25694722, 42471938}"
TL,3,15,37,33,91.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 12587266, 63180866, 63443010, 46403650, 25694274, 32515080, 32506000, 15728784, 59249154}"
TL,4,2,204,162,1137.0,False,"{15736961, 29364226, 29364482, 20447364, 32505988, 29364738, 54001796, 32515080, 59249154, 63181314, 32514177, 20456456, 37232769, 32506000, 59248898, 58986754, 25694722, 63180866, 29364290, 25694274, 59248706}"
TL,4,3,82,72,227.0,False,"{37232769, 29364226, 29364482, 32505988, 63181314, 29364738, 59249218, 32515080, 20447364, 32514177, 63180866, 59248706, 32506000, 15728784, 25694722}"
TL,4,4,65,54,218.0,False,"{15736961, 29364226, 29364482, 32505988, 29364738, 63181314, 29364290, 32515080, 63443458, 63180866, 59249154, 54001796, 59248706, 32506000}"
TL,4,5,1685,1244,32115.0,False,"{15736961, 29364226, 29364482, 32505988, 63181314, 29364738, 59249154, 32515080, 20447364, 54001796, 37232769, 53608580, 53617672, 54010888, 36839553, 32506000, 3678337, 54009985, 59248898, 63443202, 58855682, 63181058, 25301250, 15728784, 20054148, 58855938, 25432578, 25694722, 63443458, 25301506, 58987010, 32514177, 63180866, 59248706, 29364290, 25694274, 63443010, 58855490, 63181378, 29364802, 58856002, 58986562, 20456456, 20063240, 59249218}"
TL,4,6,787,594,14137.0,False,"{32514177, 29364226, 29364482, 32505988, 15736961, 29364738, 63181058, 32515080, 63181314, 59249154, 20447364, 20456456, 54001796, 36839553, 53617672, 15728784, 32506000, 37232769, 59248898, 58855682, 25301250, 53608580, 20054148, 25694722, 58855938, 63443458, 3678337, 29364290, 63180866, 59248706, 58855490, 63443010, 25694274, 29364802, 54010888, 58856002}"
TL,4,7,64,58,176.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 63180866, 29364290, 32515080, 54010888, 29364802, 29364738, 54001796, 32506000, 59248898, 63181058}"
TL,2,2,12,11,38.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,2,3,12,11,26.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,4,12,11,31.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,2,5,12,11,28.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,6,13,12,33.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,7,12,11,29.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,8,12,11,29.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,2,9,12,11,32.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,2,10,20,17,48.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 63180866, 32514177, 29364290, 20456456, 29364802, 25694786, 32506000}"
TL,2,11,12,11,28.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,2,12,12,11,28.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,2,13,12,11,29.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,14,12,11,29.0,False,"{15736961, 29364226, 29364482, 32505988, 59248706, 59249154, 32515080, 32506000}"
TL,2,15,12,11,30.0,False,"{15736961, 29364226, 29364482, 32505988, 59249154, 59248706, 32515080, 32506000}"
TL,3,2,27,24,78.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 59248706, 32515080, 29364738, 63181314, 63180866, 32506000, 42471938}"
TL,3,3,51,46,194.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 63181314, 32515080, 63180866, 59248706, 29364738, 12587522, 29364290, 32506000, 54001796, 59249154}"
TL,3,4,21,18,46.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 63180866, 42471490, 32515080, 59249154, 32506000}"
TL,3,5,27,26,54.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 29364738, 32515080, 59249154, 59248706, 32506000}"
TL,3,6,65,50,225.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 12587266, 29364738, 32515080, 15736961, 3678337, 63181314, 54001796, 32506000, 15728784, 63181058, 59249154, 42471938, 29364290, 59248706, 63180866, 46403650, 12587586, 25694786, 63181378, 25694274, 42471490}"
TL,3,7,49,44,135.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 29364738, 32515080, 29364290, 59248706, 63181314, 42471938, 63180866, 12587074, 25694274, 32506000, 63443458}"
TL,3,8,44,37,155.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 59248706, 32515080, 63180866, 29364738, 63181314, 37232769, 32506000, 8917250, 42471938, 59249218}"
TL,3,9,43,37,170343.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 63443010, 32515080, 63180866, 59249154, 63181314, 46403650, 25694274, 32506000, 12587522}"
TL,3,10,25,22,42.0,False,"{15736961, 29364226, 12587010, 32505988, 29364482, 12587266, 59248706, 32515080, 29364738, 63180866, 46404098, 32506000, 25694722}"
TL,3,11,41,37,93.0,False,"{37232769, 29364226, 12587010, 32505988, 29364482, 29364738, 63181314, 32515080, 12587522, 12587266, 59249154, 54001796, 32506000}"
TL,3,12,118,111,434.0,False,"{32514177, 29364226, 12587010, 32505988, 29364482, 12587266, 63181314, 32515080, 20447364, 12587522, 15736961, 54001796, 32506000, 15728784, 42471682, 29364738, 25694722, 29364290, 59248706, 12587074, 63180866}"
