Instance,N,K,Name,Transitions,States,Time(ms),Failed,Method
TA,3,9,./results/models/TA/IERL/TA-2-2-1455-partial.pth,853,433,25299,False,IERL
TA,3,10,./results/models/TA/IERL/TA-2-2-1455-partial.pth,874,447,30995,False,IERL
TA,3,11,./results/models/TA/IERL/TA-2-2-1455-partial.pth,895,461,32514,False,IERL
TA,3,12,./results/models/TA/IERL/TA-2-2-1455-partial.pth,916,475,32376,False,IERL
TA,3,13,./results/models/TA/IERL/TA-2-2-1455-partial.pth,937,489,32229,False,IERL
TA,3,14,./results/models/TA/IERL/TA-2-2-1455-partial.pth,958,503,35164,False,IERL
TA,3,15,./results/models/TA/IERL/TA-2-2-1455-partial.pth,979,517,34370,False,IERL
TA,4,1,./results/models/TA/IERL/TA-2-2-1455-partial.pth,3415,1408,589175,False,IERL
TA,4,2,./results/models/TA/IERL/TA-2-2-1455-partial.pth,3460,1438,630765,False,IERL
TA,4,3,./results/models/TA/IERL/TA-2-2-1455-partial.pth,3505,1468,631993,False,IERL
TA,4,4,./results/models/TA/IERL/TA-2-2-1455-partial.pth,3550,1498,772068,False,IERL
TA,4,5,./results/models/TA/IERL/TA-2-2-1455-partial.pth,3595,1528,699174,False,IERL
TA,4,6,./results/models/TA/IERL/TA-2-2-1455-partial.pth,3640,1558,701421,False,IERL
TA,4,7,./results/models/TA/IERL/TA-2-2-1455-partial.pth,3687,1588,746350,False,IERL
TA,4,8,./results/models/TA/IERL/TA-2-2-1455-partial.pth,3732,1618,594126,False,IERL
TA,4,9,./results/models/TA/IERL/TA-2-2-1455-partial.pth,3778,1648,577240,False,IERL
TA,4,10,./results/models/TA/IERL/TA-2-2-1455-partial.pth,3823,1678,661610,False,IERL
TA,4,11,./results/models/TA/IERL/TA-2-2-1455-partial.pth,3868,1708,675798,False,IERL
TA,4,12,./results/models/TA/IERL/TA-2-2-1455-partial.pth,3913,1738,730971,False,IERL
TA,4,13,./results/models/TA/IERL/TA-2-2-1455-partial.pth,3958,1768,685565,False,IERL
TA,4,14,./results/models/TA/IERL/TA-2-2-1455-partial.pth,4003,1798,587823,False,IERL
TA,4,15,./results/models/TA/IERL/TA-2-2-1455-partial.pth,4048,1828,563471,False,IERL
TA,5,1,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,4311,4116284,True,IERL
TA,5,2,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,5,3,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,5,4,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,5,5,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,5,6,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,5,7,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,5,8,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,5,9,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,5,10,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,5,11,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,5,12,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,5,13,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,5,14,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,5,15,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
TA,6,1,./results/models/TA/IERL/TA-2-2-1455-partial.pth,10001,10001,9999,True,IERL
