Instance,N,K,Name,Transitions,States,Time(ms),Failed,Method
DP,4,14,./results/models/DP/IERL/DP-2-2-4460-partial.pth,207,186,906,False,IERL
DP,4,15,./results/models/DP/IERL/DP-2-2-4460-partial.pth,214,193,865,False,IERL
DP,5,1,./results/models/DP/IERL/DP-2-2-4460-partial.pth,200,148,1254,False,IERL
DP,5,2,./results/models/DP/IERL/DP-2-2-4460-partial.pth,209,157,1349,False,IERL
DP,5,3,./results/models/DP/IERL/DP-2-2-4460-partial.pth,218,166,1341,False,IERL
DP,5,4,./results/models/DP/IERL/DP-2-2-4460-partial.pth,227,175,1385,False,IERL
DP,5,5,./results/models/DP/IERL/DP-2-2-4460-partial.pth,236,184,1530,False,IERL
DP,5,6,./results/models/DP/IERL/DP-2-2-4460-partial.pth,245,193,1644,False,IERL
DP,5,7,./results/models/DP/IERL/DP-2-2-4460-partial.pth,254,202,1616,False,IERL
DP,5,8,./results/models/DP/IERL/DP-2-2-4460-partial.pth,263,211,1735,False,IERL
DP,5,9,./results/models/DP/IERL/DP-2-2-4460-partial.pth,272,220,1779,False,IERL
DP,5,10,./results/models/DP/IERL/DP-2-2-4460-partial.pth,281,229,1894,False,IERL
DP,5,11,./results/models/DP/IERL/DP-2-2-4460-partial.pth,290,238,2110,False,IERL
DP,5,12,./results/models/DP/IERL/DP-2-2-4460-partial.pth,299,247,2205,False,IERL
DP,5,13,./results/models/DP/IERL/DP-2-2-4460-partial.pth,308,256,2054,False,IERL
DP,5,14,./results/models/DP/IERL/DP-2-2-4460-partial.pth,317,265,2080,False,IERL
DP,5,15,./results/models/DP/IERL/DP-2-2-4460-partial.pth,326,274,2171,False,IERL
DP,6,1,./results/models/DP/IERL/DP-2-2-4460-partial.pth,354,221,3466,False,IERL
DP,6,2,./results/models/DP/IERL/DP-2-2-4460-partial.pth,365,232,3594,False,IERL
DP,6,3,./results/models/DP/IERL/DP-2-2-4460-partial.pth,376,243,3295,False,IERL
DP,6,4,./results/models/DP/IERL/DP-2-2-4460-partial.pth,387,254,3736,False,IERL
DP,6,5,./results/models/DP/IERL/DP-2-2-4460-partial.pth,398,265,3686,False,IERL
DP,6,6,./results/models/DP/IERL/DP-2-2-4460-partial.pth,409,276,3972,False,IERL
DP,6,7,./results/models/DP/IERL/DP-2-2-4460-partial.pth,420,287,3743,False,IERL
DP,6,8,./results/models/DP/IERL/DP-2-2-4460-partial.pth,431,298,4291,False,IERL
DP,6,9,./results/models/DP/IERL/DP-2-2-4460-partial.pth,442,309,4192,False,IERL
DP,6,10,./results/models/DP/IERL/DP-2-2-4460-partial.pth,453,320,5046,False,IERL
DP,6,11,./results/models/DP/IERL/DP-2-2-4460-partial.pth,464,331,5901,False,IERL
DP,6,12,./results/models/DP/IERL/DP-2-2-4460-partial.pth,475,342,5092,False,IERL
DP,6,13,./results/models/DP/IERL/DP-2-2-4460-partial.pth,486,353,5603,False,IERL
DP,6,14,./results/models/DP/IERL/DP-2-2-4460-partial.pth,497,364,5265,False,IERL
DP,6,15,./results/models/DP/IERL/DP-2-2-4460-partial.pth,508,375,5297,False,IERL
DP,7,1,./results/models/DP/IERL/DP-2-2-4460-partial.pth,655,330,8569,False,IERL
DP,7,2,./results/models/DP/IERL/DP-2-2-4460-partial.pth,668,343,8466,False,IERL
DP,7,3,./results/models/DP/IERL/DP-2-2-4460-partial.pth,681,356,8770,False,IERL
DP,7,4,./results/models/DP/IERL/DP-2-2-4460-partial.pth,694,369,8890,False,IERL
DP,7,5,./results/models/DP/IERL/DP-2-2-4460-partial.pth,707,382,9170,False,IERL
DP,7,6,./results/models/DP/IERL/DP-2-2-4460-partial.pth,720,395,9633,False,IERL
DP,7,7,./results/models/DP/IERL/DP-2-2-4460-partial.pth,733,408,11387,False,IERL
DP,7,8,./results/models/DP/IERL/DP-2-2-4460-partial.pth,746,421,12877,False,IERL
DP,7,9,./results/models/DP/IERL/DP-2-2-4460-partial.pth,759,434,12663,False,IERL
DP,7,10,./results/models/DP/IERL/DP-2-2-4460-partial.pth,772,447,12968,False,IERL
DP,7,11,./results/models/DP/IERL/DP-2-2-4460-partial.pth,785,460,13103,False,IERL
DP,7,12,./results/models/DP/IERL/DP-2-2-4460-partial.pth,798,473,13236,False,IERL
DP,7,13,./results/models/DP/IERL/DP-2-2-4460-partial.pth,811,486,13701,False,IERL
DP,7,14,./results/models/DP/IERL/DP-2-2-4460-partial.pth,824,499,13331,False,IERL
DP,7,15,./results/models/DP/IERL/DP-2-2-4460-partial.pth,837,512,14396,False,IERL
DP,8,1,./results/models/DP/IERL/DP-2-2-4460-partial.pth,1284,511,49472,False,IERL
DP,8,2,./results/models/DP/IERL/DP-2-2-4460-partial.pth,1299,526,45987,False,IERL
DP,8,3,./results/models/DP/IERL/DP-2-2-4460-partial.pth,1314,541,46927,False,IERL
DP,8,4,./results/models/DP/IERL/DP-2-2-4460-partial.pth,1329,556,47063,False,IERL
DP,8,5,./results/models/DP/IERL/DP-2-2-4460-partial.pth,1344,571,47234,False,IERL
DP,8,6,./results/models/DP/IERL/DP-2-2-4460-partial.pth,1359,586,47955,False,IERL
DP,8,7,./results/models/DP/IERL/DP-2-2-4460-partial.pth,1374,601,49494,False,IERL
DP,8,8,./results/models/DP/IERL/DP-2-2-4460-partial.pth,1389,616,47335,False,IERL
DP,8,9,./results/models/DP/IERL/DP-2-2-4460-partial.pth,1404,631,42504,False,IERL
DP,8,10,./results/models/DP/IERL/DP-2-2-4460-partial.pth,1419,646,56398,False,IERL
DP,8,11,./results/models/DP/IERL/DP-2-2-4460-partial.pth,1434,661,58916,False,IERL
DP,8,12,./results/models/DP/IERL/DP-2-2-4460-partial.pth,1449,676,51452,False,IERL
DP,8,13,./results/models/DP/IERL/DP-2-2-4460-partial.pth,1464,691,58761,False,IERL
DP,8,14,./results/models/DP/IERL/DP-2-2-4460-partial.pth,1479,706,53760,False,IERL
