Instance,N,K,Transitions,States,Time(ms),Failed,Features Vectors
AT,4,2,583,454,13020.0,False,"{2080383104, 2080379008, 1879314434, 1879322626, 2080907268, 2080440321, 3439394817, 2080378881, 1879375880, 3255107592, 805634056, 1107570696, 1879330824, 2181365768, 1644494856, 3439333377, 2080374800, 1006641168, 2080382992, 1006637072, 234885136, 2080378896, 234889232, 2080375840, 1308623904, 1845494816, 2701459464}"
AT,4,3,2478,1742,110604.0,False,"{2080383104, 2080379008, 1879314434, 2080440321, 2080907268, 1879322626, 1006637184, 3439394817, 1879375880, 3255107592, 3791978504, 1879339016, 1107578888, 3255046152, 1879330824, 2986635272, 2080374800, 1006641168, 2080382992, 1006637072, 2080378896, 234889232, 2382368784, 234885136, 1308626960, 2919239696, 1006633088, 2080374912, 3456107552, 2080375840, 1308623904, 1845494816, 2080378881, 3439333377, 3255062536, 805589000, 805597192, 3255070728, 33845256, 1644494856, 3775139848, 3456108672}"
AT,4,4,5001,3259,458419.0,True,"{2080383104, 2080379008, 1879314434, 2080440321, 2080907268, 1879322626, 3439394817, 1006637184, 1879375880, 3255107592, 3791978504, 1879339016, 805634056, 3255046152, 2181365768, 1107570696, 2080374800, 1006641168, 2080382992, 1006637072, 2080378896, 234889232, 234885136, 2382368784, 1308626960, 2919239696, 1006633088, 2080374912, 3456107552, 1308623904, 2080375840, 1845494816, 2080378881, 3439333377, 1107578888, 3255062536, 805589000, 805597192, 3255070728, 33845256, 1879330824, 2986635272, 33882120, 2181328904, 3456108672, 3775139848, 2181320712, 33837064, 1627672584, 1627680776}"
AT,4,5,5001,5001,9999,True,set()
AT,4,6,5001,5001,9999,True,set()
AT,4,7,5001,5001,9999,True,set()
AT,4,8,5001,5001,9999,True,set()
AT,4,9,5001,5001,9999,True,set()
AT,4,10,5001,5001,9999,True,set()
AT,4,11,5001,5001,9999,True,set()
AT,4,12,5001,5001,9999,True,set()
AT,4,13,5001,5001,9999,True,set()
AT,4,14,5001,5001,9999,True,set()
AT,4,15,5001,5001,9999,True,set()
AT,5,2,797,694,46715.0,False,"{2080383104, 2080379008, 1879322626, 1879314434, 2080907268, 2080440321, 3439394817, 1879375880, 3255107592, 805634056, 1107570696, 1879330824, 2181365768, 3775201288, 3791978504, 2080374800, 1006641168, 2080382992, 1006637072, 2382368784, 2080378896, 234889232, 234885136, 1308623904, 2080375840}"
AT,5,3,5001,3817,1003653.0,True,"{2080383104, 2080379008, 1879314434, 1879322626, 2080907268, 2080440321, 1006641280, 1006637184, 1879375880, 3255107592, 3791978504, 1879339016, 1879330824, 805589000, 1107570696, 3255046152, 2080374800, 1006641168, 2080382992, 1006637072, 2080378896, 234889232, 2382368784, 234885136, 1308631056, 1308626960, 3456107552, 1308623904, 2080375840, 3255062536, 2986635272, 33845256, 3255070728, 805597192, 2919239696, 3439394817}"
AT,5,4,5001,5001,9999,True,set()
AT,5,5,5001,5001,9999,True,set()
AT,5,6,5001,5001,9999,True,set()
AT,5,7,5001,5001,9999,True,set()
AT,5,8,5001,5001,9999,True,set()
AT,5,9,5001,5001,9999,True,set()
AT,5,10,5001,5001,9999,True,set()
AT,5,11,5001,5001,9999,True,set()
AT,5,12,5001,5001,9999,True,set()
AT,5,13,5001,5001,9999,True,set()
AT,5,14,5001,5001,9999,True,set()
AT,5,15,5001,5001,9999,True,set()
AT,6,2,1843,1673,279252.0,False,"{2080383104, 2080379008, 1879322626, 1879314434, 2080907268, 2080440321, 3439394817, 1879375880, 3255107592, 805634056, 1107578888, 2181365768, 1107570696, 1879330824, 3791978504, 2080374800, 1006641168, 2080382992, 1006637072, 2080378896, 234889232, 234885136, 2919239696, 3456107552, 2080375840, 1308623904}"
AT,6,3,5001,3961,1833855.0,True,"{2080383104, 2080379008, 1879314434, 1879322626, 2080907268, 2080440321, 1006637184, 3439394817, 1879375880, 3255107592, 3791978504, 1879339016, 1107570696, 1107578888, 3255046152, 1879330824, 2080374800, 1006641168, 2080382992, 1006637072, 2080378896, 234889232, 2382368784, 234885136, 2919239696, 1308626960, 3456107552, 1308623904, 2080375840, 1006641280, 33845256, 2986635272, 805589000, 3255070728, 805597192, 3255062536, 1308631056}"
AT,6,4,5001,5001,9999,True,set()
AT,6,5,5001,5001,9999,True,set()
AT,6,6,5001,5001,9999,True,set()
AT,6,7,5001,5001,9999,True,set()
AT,6,8,5001,5001,9999,True,set()
AT,6,9,5001,5001,9999,True,set()
AT,6,10,5001,5001,9999,True,set()
AT,6,11,5001,5001,9999,True,set()
AT,6,12,5001,5001,9999,True,set()
AT,6,13,5001,5001,9999,True,set()
AT,6,14,5001,5001,9999,True,set()
AT,6,15,5001,5001,9999,True,set()
AT,7,2,2806,2619,813654.0,False,"{2080383104, 2080379008, 1879322626, 1879314434, 2080907268, 2080440321, 3439394817, 1879375880, 3255107592, 805634056, 2181365768, 1107570696, 1879330824, 3791978504, 2080374800, 1006641168, 2080382992, 1006637072, 2080378896, 234889232, 234885136, 1308623904, 2080375840}"
AT,7,3,5001,4209,2733227.0,True,"{2080383104, 2080379008, 1879322626, 1879314434, 2080907268, 2080440321, 1006641280, 1006637184, 1879375880, 3255107592, 3791978504, 3255070728, 1107570696, 1879330824, 805589000, 1107578888, 2080374800, 1006641168, 2080382992, 1006637072, 2080378896, 234889232, 234885136, 1308631056, 2919239696, 2382368784, 3456107552, 1308623904, 2080375840, 3255046152, 3255062536, 1879339016, 33845256, 805597192, 2986635272, 1308626960, 3439394817}"
AT,7,4,5001,5001,9999,True,set()
AT,7,5,5001,5001,9999,True,set()
AT,7,6,5001,5001,9999,True,set()
AT,7,7,5001,5001,9999,True,set()
