Instance,N,K,Transitions,States,Time(ms),Failed,Features Vectors
CM,14,5,5001,5001,9999,True,set()
CM,14,6,5001,5001,9999,True,set()
CM,14,7,5001,5001,9999,True,set()
CM,14,8,5001,5001,9999,True,set()
CM,14,9,5001,5001,9999,True,set()
CM,14,10,5001,5001,9999,True,set()
CM,14,11,5001,5001,9999,True,set()
CM,14,12,5001,5001,9999,True,set()
CM,14,13,5001,5001,9999,True,set()
CM,14,14,5001,5001,9999,True,set()
CM,14,15,5001,5001,9999,True,set()
CM,15,2,5001,5001,9999,True,set()
CM,15,3,5001,5001,9999,True,set()
CM,15,4,5001,5001,9999,True,set()
CM,15,5,5001,5001,9999,True,set()
CM,15,6,5001,5001,9999,True,set()
CM,15,7,5001,5001,9999,True,set()
CM,15,8,5001,5001,9999,True,set()
CM,15,9,5001,5001,9999,True,set()
CM,15,10,5001,5001,9999,True,set()
CM,15,11,5001,5001,9999,True,set()
CM,15,12,5001,5001,9999,True,set()
CM,15,13,5001,5001,9999,True,set()
CM,15,14,5001,5001,9999,True,set()
CM,15,15,5001,5001,9999,True,set()
CM,2,2,RA,413,-1,531,False
CM,2,3,RA,886,-1,667,False
CM,2,4,RA,1583,-1,1319,False
CM,2,5,RA,15000,-1,8248,True
CM,2,6,RA,15001,-1,9999,True
CM,2,7,RA,15001,-1,9999,True
CM,2,8,RA,15001,-1,9999,True
CM,2,9,RA,15001,-1,9999,True
CM,2,10,RA,15001,-1,9999,True
CM,2,11,RA,15001,-1,9999,True
CM,2,12,RA,15001,-1,9999,True
CM,2,13,RA,15001,-1,9999,True
CM,2,14,RA,15001,-1,9999,True
CM,2,15,RA,15001,-1,9999,True
CM,3,2,RA,4741,-1,8207,False
CM,3,3,RA,13812,-1,103811,False
CM,3,4,RA,15000,-1,84459,True
CM,3,5,RA,15001,-1,9999,True
CM,3,6,RA,15001,-1,9999,True
CM,3,7,RA,15001,-1,9999,True
CM,3,8,RA,15001,-1,9999,True
CM,3,9,RA,15001,-1,9999,True
CM,3,10,RA,15001,-1,9999,True
CM,3,11,RA,15001,-1,9999,True
CM,3,12,RA,15001,-1,9999,True
CM,3,13,RA,15001,-1,9999,True
CM,3,14,RA,15001,-1,9999,True
CM,3,15,RA,15001,-1,9999,True
CM,4,2,RA,15000,-1,24227,True
CM,4,3,RA,15001,-1,9999,True
CM,4,4,RA,15001,-1,9999,True
CM,4,5,RA,15001,-1,9999,True
CM,4,6,RA,15001,-1,9999,True
CM,4,7,RA,15001,-1,9999,True
CM,4,8,RA,15001,-1,9999,True
CM,4,9,RA,15001,-1,9999,True
CM,4,10,RA,15001,-1,9999,True
CM,4,11,RA,15001,-1,9999,True
CM,4,12,RA,15001,-1,9999,True
CM,4,13,RA,15001,-1,9999,True
CM,4,14,RA,15001,-1,9999,True
CM,4,15,RA,15001,-1,9999,True
CM,5,2,RA,15001,-1,9999,True
CM,5,3,RA,15001,-1,9999,True
CM,5,4,RA,15001,-1,9999,True
CM,5,5,RA,15001,-1,9999,True
CM,5,6,RA,15001,-1,9999,True
CM,5,7,RA,15001,-1,9999,True
CM,5,8,RA,15001,-1,9999,True
CM,5,9,RA,15001,-1,9999,True
CM,5,10,RA,15001,-1,9999,True
CM,5,11,RA,15001,-1,9999,True
CM,5,12,RA,15001,-1,9999,True
CM,5,13,RA,15001,-1,9999,True
CM,5,14,RA,15001,-1,9999,True
CM,5,15,RA,15001,-1,9999,True
CM,6,2,RA,15001,-1,9999,True
CM,6,3,RA,15001,-1,9999,True
CM,6,4,RA,15001,-1,9999,True
CM,6,5,RA,15001,-1,9999,True
CM,6,6,RA,15001,-1,9999,True
CM,6,7,RA,15001,-1,9999,True
CM,6,8,RA,15001,-1,9999,True
CM,6,9,RA,15001,-1,9999,True
CM,6,10,RA,15001,-1,9999,True
CM,6,11,RA,15001,-1,9999,True
CM,6,12,RA,15001,-1,9999,True
CM,6,13,RA,15001,-1,9999,True
CM,6,14,RA,15001,-1,9999,True
CM,6,15,RA,15001,-1,9999,True
CM,7,2,RA,15001,-1,9999,True
CM,7,3,RA,15001,-1,9999,True
CM,7,4,RA,15001,-1,9999,True
CM,7,5,RA,15001,-1,9999,True
CM,7,6,RA,15001,-1,9999,True
CM,7,7,RA,15001,-1,9999,True
CM,7,8,RA,15001,-1,9999,True
CM,7,9,RA,15001,-1,9999,True
CM,7,10,RA,15001,-1,9999,True
CM,7,11,RA,15001,-1,9999,True
CM,7,12,RA,15001,-1,9999,True
CM,7,13,RA,15001,-1,9999,True
CM,7,14,RA,15001,-1,9999,True
CM,7,15,RA,15001,-1,9999,True
CM,8,2,RA,15001,-1,9999,True
CM,8,3,RA,15001,-1,9999,True
CM,8,4,RA,15001,-1,9999,True
CM,8,5,RA,15001,-1,9999,True
CM,8,6,RA,15001,-1,9999,True
CM,8,7,RA,15001,-1,9999,True
CM,8,8,RA,15001,-1,9999,True
CM,8,9,RA,15001,-1,9999,True
CM,8,10,RA,15001,-1,9999,True
CM,8,11,RA,15001,-1,9999,True
CM,8,12,RA,15001,-1,9999,True
CM,8,13,RA,15001,-1,9999,True
CM,8,14,RA,15001,-1,9999,True
CM,8,15,RA,15001,-1,9999,True
CM,9,2,RA,15001,-1,9999,True
CM,9,3,RA,15001,-1,9999,True
CM,9,4,RA,15001,-1,9999,True
CM,9,5,RA,15001,-1,9999,True
CM,9,6,RA,15001,-1,9999,True
CM,9,7,RA,15001,-1,9999,True
CM,9,8,RA,15001,-1,9999,True
CM,9,9,RA,15001,-1,9999,True
CM,9,10,RA,15001,-1,9999,True
CM,9,11,RA,15001,-1,9999,True
CM,9,12,RA,15001,-1,9999,True
CM,9,13,RA,15001,-1,9999,True
CM,9,14,RA,15001,-1,9999,True
CM,9,15,RA,15001,-1,9999,True
CM,10,2,RA,15001,-1,9999,True
CM,10,3,RA,15001,-1,9999,True
CM,10,4,RA,15001,-1,9999,True
CM,10,5,RA,15001,-1,9999,True
CM,10,6,RA,15001,-1,9999,True
CM,10,7,RA,15001,-1,9999,True
CM,10,8,RA,15001,-1,9999,True
CM,10,9,RA,15001,-1,9999,True
CM,10,10,RA,15001,-1,9999,True
CM,10,11,RA,15001,-1,9999,True
CM,10,12,RA,15001,-1,9999,True
CM,10,13,RA,15001,-1,9999,True
CM,10,14,RA,15001,-1,9999,True
CM,10,15,RA,15001,-1,9999,True
CM,11,2,RA,15001,-1,9999,True
CM,11,3,RA,15001,-1,9999,True
CM,11,4,RA,15001,-1,9999,True
CM,11,5,RA,15001,-1,9999,True
CM,11,6,RA,15001,-1,9999,True
CM,11,7,RA,15001,-1,9999,True
CM,11,8,RA,15001,-1,9999,True
CM,11,9,RA,15001,-1,9999,True
CM,11,10,RA,15001,-1,9999,True
CM,11,11,RA,15001,-1,9999,True
CM,11,12,RA,15001,-1,9999,True
CM,11,13,RA,15001,-1,9999,True
CM,11,14,RA,15001,-1,9999,True
CM,11,15,RA,15001,-1,9999,True
CM,12,2,RA,15001,-1,9999,True
CM,12,3,RA,15001,-1,9999,True
CM,12,4,RA,15001,-1,9999,True
CM,12,5,RA,15001,-1,9999,True
CM,12,6,RA,15001,-1,9999,True
CM,12,7,RA,15001,-1,9999,True
CM,12,8,RA,15001,-1,9999,True
CM,12,9,RA,15001,-1,9999,True
CM,12,10,RA,15001,-1,9999,True
CM,12,11,RA,15001,-1,9999,True
CM,12,12,RA,15001,-1,9999,True
CM,12,13,RA,15001,-1,9999,True
CM,12,14,RA,15001,-1,9999,True
CM,12,15,RA,15001,-1,9999,True
CM,13,2,RA,15001,-1,9999,True
CM,13,3,RA,15001,-1,9999,True
CM,13,4,RA,15001,-1,9999,True
CM,13,5,RA,15001,-1,9999,True
CM,13,6,RA,15001,-1,9999,True
CM,13,7,RA,15001,-1,9999,True
CM,13,8,RA,15001,-1,9999,True
CM,13,9,RA,15001,-1,9999,True
CM,13,10,RA,15001,-1,9999,True
