3666,26,0.8811055628152994
3666,27,0.887147534776617
3666,22,0.8909932564605366
3666,21,0.9110912283261617
3666,34,0.889507004443337
3666,31,0.894490240081664
3666,54,0.8826805286937289
3666,37,0.888556042233029
3666,35,0.8856933695929391
3666,38,0.8913392189301943
3666,33,0.8935911312247767
3666,34,0.8838215049575356
3666,45,0.8743829157617357
3666,32,0.8874847050756216
3666,22,0.8703024766661904
3666,31,0.8650358319282532
3666,43,0.8769060692121816
3666,31,0.8791136376319393
3666,57,0.8915492923636186
3666,36,0.8743951833910413
3666,24,0.9033941278855006
3666,23,0.8790215979451719
3666,45,0.8588449544376797
3666,38,0.8751574597860637
3666,23,0.873003047445546
3666,25,0.8947395181655884
3666,37,0.8922832302145056
3666,29,0.8678828991692642
3666,49,0.8774961573737008
3666,46,0.8801084808681322
3666,36,0.8610357178582085
3666,54,0.8714152486236008
3666,36,0.8859971447123421
3666,33,0.854379370357051
3666,22,0.8748131150549109
3666,47,0.8635650289819595
3666,37,0.8649518618712554
3666,33,0.8410466060493932
3666,23,0.8525814673174983
3666,32,0.876269755885005
3666,35,0.8700531482696533
3666,46,0.8645320586536241
3666,34,0.8415563457152423
3666,40,0.8531988099217415
3666,23,0.8364477053932522
3666,44,0.8684860684654929
3666,41,0.8543556201748732
3666,40,0.842217580974102
3666,40,0.8563300698995591
3666,27,0.8539298684508713
3666,33,0.8408308263980981
3666,30,0.8512239515781402
3666,36,0.8317702975538042
3666,62,0.8454879089709251
3666,58,0.8316676298092152
3666,23,0.8296972202218097
3666,57,0.8322506431947675
3666,27,0.8328821592860751
3666,33,0.8349767688548926
3666,39,0.8357367653113145
3666,48,0.8364464218417803
3666,30,0.8012583057085673
3666,45,0.8428503725263807
3666,46,0.8177360995956089
3666,53,0.814744917851574
3666,28,0.8184419827801841
3666,45,0.802503228187561
3666,31,0.7962828143950431
3666,31,0.8043526622556871
3666,38,0.8049982723436857
3666,18,0.8100067608886294
3666,37,0.7922541080294428
3666,46,0.7896283774272256
3666,54,0.7917545481964394
3666,33,0.7786910046230663
3666,47,0.778583713034366
3666,53,0.7633951396312354
3666,49,0.7763779795899683
3666,27,0.7878160035168683
3666,28,0.7588759469134467
3666,44,0.7466112592003562
3666,18,0.7556833227475485
3666,53,0.7614879282015674
3666,31,0.7472366152271148
3666,40,0.7433245122432709
3666,39,0.7353455531291473
3666,19,0.712510203060351
3666,30,0.7116504232088725
3666,33,0.7595904957164418
3666,46,0.719343707613323
3666,28,0.6935109921864101
3666,27,0.7513408903722409
3666,25,0.7473273515701294
3666,24,0.7562631741166115
3666,57,0.6926172124712091
3666,50,0.7258724653720856
3666,62,0.6930585436282619
3666,40,0.7047388069331646
3666,19,0.7033362357239974
7553,43,0.6708049878131511
7553,54,0.6887949953476588
7553,26,0.6931092578631181
7553,45,0.6803610430823432
7553,50,0.6736760503053665
7553,45,0.6655980560514662
7553,39,0.6855300611410385
7553,48,0.6563430509219567
7553,36,0.6360068321228027
7553,29,0.6417568829552881
7553,45,0.65507572889328
7553,36,0.627916243341234
7553,31,0.6900412257640592
7553,39,0.6473003121522757
7553,49,0.6579095289415243
7553,46,0.7086065839166227
7553,34,0.643855111563907
7553,37,0.6348197476283924
7553,44,0.6073365942998366
7553,55,0.6364202732389623
7553,25,0.5846706604957581
7553,35,0.596668837751661
7553,31,0.6032888129834206
7553,54,0.6711944962541262
7553,25,0.6011404097080231
7553,46,0.5906043198445569
7553,33,0.5978399713834127
7553,38,0.6530230308049604
7553,28,0.6443296889109271
7553,30,0.6886651416619619
7553,48,0.6327871227016052
7553,46,0.6652314786029898
7553,47,0.6823548734822171
7553,25,0.8024934786558151
7553,38,0.6686568028832737
7553,43,0.6900320891724077
7553,27,0.7738996512360043
7553,37,0.6641045639643798
7553,38,0.8065716679158964
7553,55,0.7344988335262645
7553,47,0.7072651776227545
7553,49,0.7057229736629798
7553,44,0.8009037747979164
7553,63,0.7809596508741379
7553,32,0.8151507573202252
7553,38,0.727735553917132
7553,36,0.7354681926469008
7553,37,0.7085238368930044
7553,38,1.0001725805433173
7553,53,0.7329921736469809
7553,41,0.8359202342789348
7553,44,0.8896832967346365
7553,40,0.8814440574496984
7553,20,0.6830064564943313
7553,22,0.7847513895143162
7553,46,0.9324228617808094
7553,49,0.8036715710649684
7553,15,0.7040208955605824
7553,46,0.9208979321562726
7553,35,0.9603830282177244
7553,18,0.8477553294764625
7553,32,0.8978488715365529
7553,36,0.8665463676055273
7553,51,0.93645173720285
7553,47,0.9669692982384499
7553,21,0.8807990749677023
7553,47,0.8318429991919943
7553,26,1.0880573185590596
7553,25,0.7749266171455383
7553,38,1.1065776928475028
7553,31,1.107342153787613
7553,48,0.9104608986526728
7553,20,1.1534799382090568
7553,50,1.1845754033327103
7553,48,1.1966680586338043
7553,44,1.221425786614418
7553,44,1.1697252954949031
7553,34,1.2013479865649168
7553,56,1.0261536086244243
7553,39,0.8990416962366837
7553,26,1.7266463476877947
7553,40,1.2604944065213204
7553,48,1.1329437096913655
7553,61,1.2207135174606667
7553,40,1.2956663161516189
7553,40,1.1599047124385833
7553,23,1.2829171963359998
7553,35,1.289684910433633
7553,23,1.1260730403920878
7553,41,1.383965361409071
7553,30,1.0726602176825206
7553,45,1.2042946305539872
7553,44,1.179822560061108
7553,60,1.0783693154652914
7553,38,1.3370195258604853
7553,28,1.4062256344727107
7553,34,0.8643418804687613
7553,31,1.8313436796588283
7553,18,1.5131823122501373
11312,37,1.122692113792574
11312,49,1.4923882204659131
11312,48,1.3917635896553595
11312,38,1.2870003000686043
11312,29,1.3506999560471238
11312,46,0.9203506682230078
11312,35,1.5697569310665132
11312,64,1.3555250344797969
11312,33,1.292930566000216
11312,34,1.3341332901926601
11312,56,1.4099180277969157
11312,27,1.2015597169046048
11312,32,0.9894593534991145
11312,45,1.4479112631744808
11312,21,1.3401504556337993
11312,48,1.3368289762487013
11312,21,2.198954238778069
11312,56,1.4646594609533037
11312,39,1.1942931849222918
11312,25,1.2083465802669524
11312,34,1.4445835728855694
11312,22,1.2189684984358875
11312,29,1.2898903036939686
11312,34,1.3132347657400019
11312,45,1.5690668000115289
11312,25,1.7794686841964722
11312,32,1.2256130408495665
11312,29,1.5669527690986107
11312,48,1.4905804842710495
11312,38,1.6113398812319104
11312,34,1.5699259156689924
11312,34,1.245854113908375
11312,35,1.2579652062484197
11312,28,1.4765000343322754
11312,27,1.9312936774006597
11312,19,1.3385714104301052
11312,25,1.1916268539428712
11312,45,1.1493552380137972
11312,39,1.652214302466466
11312,28,1.3862787293536323
11312,26,1.4804711914979494
11312,24,1.5966995060443878
11312,30,1.4525873939196268
11312,38,1.4032320803717564
11312,47,1.4055194791327132
11312,31,1.6130241463261266
11312,45,1.1700984670056238
11312,29,1.6030974100375999
11312,55,1.39308256669478
11312,29,1.7724187250795036
11312,56,1.56294409558177
11312,25,1.4157830357551575
11312,23,1.6031804279140804
11312,48,1.4387404757241409
11312,49,1.5564170911604045
11312,40,1.529429443180561
11312,48,1.5074717259655397
11312,49,1.4180182528739074
11312,24,1.8084464992086093
11312,35,1.6254043630191257
11312,36,1.3704109142223995
11312,40,1.4145012885332107
11312,22,1.5578699586066334
11312,37,1.5761178909121334
11312,31,1.3760626989026223
11312,34,1.08569114874391
11312,27,1.5395745281819944
11312,38,1.2385210300746716
11312,38,1.7054275078208823
11312,42,1.43507205588477
11312,56,1.4504091111677033
11312,61,1.3461576841893743
11312,65,1.2420950664923742
11312,40,0.9520703539252281
11312,45,1.284491905901167
11312,24,1.6165040135383606
11312,28,1.2724511410508836
11312,44,1.4325625652616674
11312,33,1.1296405810298342
11312,48,1.86768351867795
11312,33,1.2925080738284371
11312,42,1.6066179935421263
11312,32,1.264394210651517
11312,52,1.6062722882399192
11312,37,1.3817969979466618
11312,55,1.4784142472527244
11312,23,1.5094869421875996
11312,30,1.153798331816991
11312,43,1.3869083710881167
11312,48,1.5417001768946648
11312,48,1.2708045225590467
11312,34,1.3583879137740416
11312,46,1.1002828699091207
11312,38,1.7129754988770736
11312,45,1.5739609943495856
11312,30,1.2945526540279388
11312,47,1.3865669407743089
11312,46,1.3793259003888005
11312,31,1.436390188432509
14692,38,1.4191006029907025
14692,31,1.6489387327624905
14692,29,1.321025166018256
14692,20,1.1800008326768876
14692,42,1.070449003861064
14692,40,1.4497043028473855
14692,27,1.4035324818558164
14692,51,1.280187020114824
14692,41,1.4024985846949787
14692,34,1.4152703881263733
14692,34,1.435394897180445
14692,26,1.1413120948351347
14692,57,1.5925664347514772
14692,58,1.293764875880603
14692,28,1.509463047342641
14692,29,1.246738264272953
14692,48,1.5831804499030113
14692,27,1.5057776857305456
14692,44,1.3835159282792697
14692,44,1.1552550738508052
14692,34,1.0611028303118313
14692,33,1.1757841832710034
14692,35,1.4595426457268852
14692,16,1.5838200375437737
14692,26,1.6359396141309004
14692,23,1.9292594712713491
14692,39,1.2426574948506477
14692,41,1.6742404583023816
14692,30,1.40257531106472
14692,22,1.534854837439277
14692,55,1.412466580217535
14692,31,1.081095004273999
14692,35,1.2049695210797446
14692,36,1.4669975547326937
14692,42,1.699875296581359
14692,33,1.2934890533938552
14692,52,1.3979343737547214
14692,34,1.4444258353289436
14692,27,1.593622346719106
14692,34,1.6651779544704102
14692,31,1.2288191741512668
14692,21,1.1206239291599818
14692,25,1.7112270402908325
14692,21,1.2777600714138575
14692,29,1.3715872744034077
14692,65,1.6199503880280715
14692,20,1.372127828001976
14692,22,1.361722618341446
