7128,78
7128,66
7128,68
7128,76
7128,76
7128,64
7128,71
7128,63
7128,79
7128,70
7128,79
7128,76
7128,79
7128,79
7128,77
7128,79
7128,71
7128,74
7128,67
7128,63
7128,61
7128,56
7128,80
7128,70
7128,75
7128,57
7128,79
7128,72
7128,80
7128,66
7128,70
7128,77
7128,65
7128,77
7128,80
7128,70
7128,66
7128,55
7128,69
7128,63
7128,79
7128,73
7128,77
7128,78
7128,80
7128,63
7128,76
7128,75
7128,77
7128,79
7128,57
7128,80
7128,79
7128,73
7128,79
7128,67
7128,74
7128,77
7128,74
7128,78
7128,53
7128,70
7128,51
7128,79
7128,58
7128,80
7128,79
7128,74
7128,77
7128,76
7128,80
7128,61
7128,72
7128,76
7128,80
7128,76
7128,80
7128,74
7128,62
7128,79
7128,67
7128,79
7128,80
7128,80
7128,70
7128,70
7128,68
7128,68
7128,74
7128,52
7128,70
7128,71
7128,71
7128,80
7128,54
7128,63
7128,79
7128,78
7128,79
14379,74
14379,61
14379,77
14379,75
14379,66
14379,80
14379,76
14379,75
14379,78
14379,77
14379,53
14379,75
14379,80
14379,79
14379,79
14379,79
14379,71
14379,69
14379,65
14379,61
14379,74
14379,63
14379,70
14379,77
14379,72
14379,74
14379,59
14379,70
14379,70
14379,68
14379,78
14379,68
14379,80
14379,77
14379,73
14379,77
14379,76
14379,77
14379,76
14379,79
14379,80
14379,58
14379,66
14379,77
14379,60
14379,69
14379,79
14379,79
14379,79
14379,77
14379,77
14379,67
14379,78
14379,80
14379,72
14379,80
14379,67
14379,80
14379,77
14379,78
14379,57
14379,67
14379,78
14379,79
14379,62
14379,71
14379,67
14379,69
14379,80
14379,71
14379,59
14379,75
14379,74
14379,79
14379,73
14379,57
14379,80
14379,79
14379,61
14379,68
14379,65
14379,62
14379,77
14379,58
14379,80
14379,68
14379,80
14379,66
14379,72
14379,80
14379,79
14379,77
14379,80
14379,78
14379,75
14379,61
14379,79
14379,64
14379,79
21417,77
21417,58
21417,80
21417,60
21417,75
21417,67
21417,55
21417,50
21417,77
21417,67
21417,79
21417,58
21417,76
21417,77
21417,58
21417,80
21417,65
21417,73
21417,80
21417,78
21417,65
21417,80
21417,80
21417,79
21417,71
21417,75
21417,70
21417,80
21417,71
21417,79
21417,78
21417,80
21417,66
21417,70
21417,68
21417,79
21417,66
21417,80
21417,73
21417,79
21417,68
21417,78
21417,74
21417,74
21417,79
21417,63
21417,55
21417,79
21417,74
21417,78
21417,61
21417,52
21417,73
21417,79
21417,59
21417,53
21417,75
21417,71
21417,79
21417,62
21417,76
21417,59
21417,62
21417,58
21417,73
21417,54
21417,80
21417,71
21417,70
21417,63
21417,68
21417,78
21417,66
21417,49
21417,63
21417,57
21417,70
21417,80
21417,68
21417,62
21417,70
21417,77
21417,76
21417,73
21417,64
21417,67
21417,62
21417,61
21417,79
21417,80
21417,53
21417,72
21417,71
21417,77
21417,79
21417,77
21417,69
21417,80
21417,80
6976,78
6976,66
6976,68
6976,76
6976,76
6976,64
6976,70
6976,79
6976,78
6976,80
6976,76
6976,63
6976,76
6976,64
6976,68
6976,79
6976,77
6976,71
6976,69
6976,76
6976,80
6976,77
6976,62
6976,72
6976,67
6976,65
6976,52
6976,58
6976,68
6976,65
6976,73
6976,80
6976,71
6976,70
6976,78
6976,64
6976,79
6976,75
6976,79
6976,56
6976,76
6976,80
6976,77
6976,65
6976,66
6976,57
6976,80
6976,79
6976,72
6976,80
6976,62
6976,74
6976,61
6976,78
6976,79
6976,58
6976,67
6976,55
6976,66
6976,60
6976,65
6976,73
6976,71
6976,69
6976,77
6976,63
6976,76
6976,78
6976,55
6976,80
6976,64
6976,80
6976,54
6976,75
6976,73
6976,67
6976,62
6976,76
6976,80
6976,54
6976,60
6976,80
6976,69
6976,71
6976,77
6976,53
6976,70
6976,62
6976,78
6976,80
6976,68
6976,80
6976,65
6976,79
6976,71
6976,57
6976,80
6976,70
6976,77
14080,68
14080,72
14080,75
14080,80
14080,76
14080,79
14080,65
14080,70
14080,71
14080,70
14080,55
14080,75
14080,77
14080,58
14080,76
14080,67
14080,80
14080,80
14080,80
14080,77
14080,42
14080,78
14080,73
14080,54
14080,66
14080,79
14080,72
14080,79
14080,57
14080,74
14080,54
14080,68
14080,71
14080,64
14080,69
14080,72
14080,55
14080,80
14080,56
14080,79
14080,69
14080,73
14080,61
14080,73
14080,76
14080,52
14080,78
14080,80
14080,59
14080,68
14080,79
14080,53
14080,78
14080,67
14080,77
14080,76
14080,76
14080,65
14080,80
14080,75
14080,76
14080,71
14080,77
14080,76
14080,58
14080,77
14080,79
14080,75
14080,50
14080,69
14080,72
14080,80
14080,60
14080,80
14080,80
14080,69
14080,74
14080,55
14080,74
14080,79
14080,72
14080,55
14080,80
14080,80
14080,80
14080,80
14080,80
14080,78
14080,80
14080,67
14080,59
14080,77
14080,79
14080,76
14080,67
14080,65
14080,69
14080,65
14080,77
21079,56
21079,77
21079,72
21079,48
21079,74
21079,80
21079,52
21079,77
21079,70
21079,64
21079,68
21079,78
21079,80
21079,79
21079,76
21079,78
21079,79
21079,79
21079,72
21079,52
21079,78
21079,78
21079,64
21079,78
21079,77
21079,54
21079,80
21079,59
21079,79
21079,80
21079,73
21079,69
21079,77
21079,70
21079,61
21079,78
21079,74
21079,76
21079,75
21079,76
21079,60
21079,70
21079,80
21079,70
21079,74
21079,71
21079,65
21079,77
21079,48
21079,52
21079,72
21079,59
21079,54
21079,69
21079,80
21079,79
21079,77
21079,69
21079,79
21079,79
21079,54
21079,71
21079,59
21079,75
21079,63
21079,80
21079,54
21079,65
21079,80
21079,52
21079,57
21079,67
21079,66
21079,78
21079,73
21079,79
21079,60
21079,63
21079,75
21079,78
21079,56
21079,72
21079,52
21079,70
21079,71
21079,61
21079,80
21079,80
21079,79
21079,59
21079,55
21079,78
21079,79
21079,73
21079,69
21079,80
21079,48
21079,77
21079,80
28208,74
28208,67
28208,79
28208,73
28208,65
28208,79
28208,72
28208,74
28208,73
28208,63
28208,79
28208,72
28208,80
28208,80
28208,80
28208,63
28208,70
28208,78
28208,64
28208,54
28208,80
28208,57
28208,78
28208,80
28208,80
28208,79
28208,77
28208,79
28208,77
28208,57
28208,80
28208,75
28208,62
28208,77
